,Sample,FileName,Wavelength,Intensity,Normalized
20,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,593,372373022,0.2141521665887048
21,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,602,350056738,0.2013180451930661
22,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,610,281548544,0.1619189015725615
23,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,619,302394740,0.17390757361586756
24,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,628,264858097,0.15232020570789723
25,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,637,247949272,0.14259592039643537
26,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,646,208989410,0.12019005755361925
27,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,655,312930354,0.17996661772256523
28,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,664,205096588,0.1179512910045104
29,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,673,230486422,0.13255301465039676
30,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,682,158360936,0.09107356211056347
31,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,2mMPYO_chamber_01-31-2020_5p_39fov_spectral_20xA_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,691,271134074,0.15592952752394135
0,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,415,173369224,0.25756327268742696
1,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,424,178377940,0.26500439317673524
2,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,432,175537006,0.2607838040684343
3,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,441,140900429,0.20932651585440815
4,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,450,233656208,0.34712768637768227
5,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,459,218633065,0.32480878924094936
6,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,468,261233123,0.38809689829515037
7,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,477,259009912,0.3847940196883067
8,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,486,332895341,0.4945607502422516
9,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,495,249898073,0.3712571587686262
10,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,504,422380419,0.6275028550437917
11,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,513,562726310,0.8360055302025206
12,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,521,603521060,0.8966116116975004
13,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,530,555530900,0.8253157820155652
14,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,539,514006083,0.7636250879148262
15,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,548,673113143,1.0
16,TCEP,500umPYO_600uMTCEP_2-07-2020_10p_42fov_spectral_63xO_740nm_410-695_9nmstep_32usdwell_bidi16bitlinesum.lsm,557,522388197,0.7760778443156918
