,FileName,Wavelength,Intensity,Normalized
7,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,477,5677,0.1012665001783803
8,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,486,9833,0.1754013556903318
9,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,495,7364,0.13135925793792366
10,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,504,16011,0.2856047092400999
11,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,513,43337,0.7730467356403853
12,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,521,54304,0.9686764181234392
13,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,530,22155,0.39520156974669995
14,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,539,19977,0.35635033892258294
15,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,548,56060,1.0
16,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,557,18368,0.3276489475561898
17,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,566,17369,0.3098287549054584
18,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,575,12244,0.21840884766321797
19,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,584,12608,0.22490189083125223
20,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,593,10039,0.17907599001070282
21,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,602,7246,0.12925437031751694
22,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,610,5604,0.09996432393863718
23,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,619,4939,0.08810203353549768
24,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,628,3468,0.061862290403139494
25,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,637,2472,0.044095611844452376
26,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,646,2131,0.03801284338209062
27,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,655,4994,0.08908312522297539
28,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,664,3155,0.056278986799857295
29,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,673,245,0.004370317516946129
30,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,682,80,0.0014270424545130217
31,500umOhPhz_125mmTCEP_slide_spectral_25x08naW_740nmex_20p.lsm,691,396,0.007063860149839458
0,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,415,1,7.116910919049409e-07
1,Old_OHPhz_TCEP_10p_25xW08NA_740nm_410_695_8_9nmsteps.lsm,424,4,2.8467643676197634e-06
