,Sample,FileName,Wavelength,Intensity,Normalized
20,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,593,358220228,0.5889650366279642
21,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,602,361842404,0.5949204094789717
22,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,610,317528867,0.5220626479616081
23,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,619,332355419,0.5464396095600648
24,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,628,293139912,0.4819637349128096
25,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,637,260404825,0.42814259303699514
26,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,646,245823615,0.4041690086035386
27,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,655,309128202,0.5082507591214718
28,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,664,223056151,0.36673605752885546
29,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,500umPYO_75uMTCEP_2-09-2020_20p_68fov_spectral_63xO_740nm_410-695_9nmstep_4usdwell_bidi16bitlinesum.lsm,673,227737613,0.3744330473211304
